股票代码,公司名称,行业,会计年度,营业收入,营业成本,销售费用,管理费用,研发费用,财务费用,资产减值损失,营业利润,利润总额,所得税费用,净利润,归母净利润,货币资金,应收账款,存货,流动资产合计,固定资产,无形资产,非流动资产合计,资产总计,短期借款,应付账款,流动负债合计,长期借款,非流动负债合计,负债合计,所有者权益合计,归母股东权益,经营活动现金流净额,投资活动现金流净额,筹资活动现金流净额,现金及等价物净增加额
60130011,金融业第012号公司,金融业,2020,264.21,192.64,7.13,9.95,0.0,7.5,-2.49,47.5,46.04,11.81,34.24,28.42,1022.95,19.22,35.52,1594.78,1801.3,455.71,2707.67,4302.45,546.75,15.37,2976.45,237.21,1095.56,4072.01,230.44,282.16,45.03,-330.38,14.04,-271.31
60130011,金融业第012号公司,金融业,2021,245.83,207.0,17.77,9.02,0.0,2.64,-1.6,8.94,8.57,2.32,6.24,5.36,451.48,34.79,56.76,1023.75,1565.82,208.08,2043.01,3066.75,591.43,29.58,2029.69,182.68,872.8,2902.5,164.26,142.12,9.91,-176.3,-2.59,-168.98
60130011,金融业第012号公司,金融业,2022,275.94,155.49,10.45,16.06,0.0,3.22,4.29,84.48,83.88,22.05,61.83,4.55,804.8,35.82,28.86,1261.89,1732.78,857.01,2943.12,4205.01,220.02,14.33,1939.83,338.46,2039.96,3979.78,225.22,208.56,67.62,-300.42,24.589799999999975,-208.09
60130011,金融业第012号公司,金融业,2023,279.18,227.61,20.88,27.07,0.0,8.19,2.86,-4.1508,-3.9725999999999995,0.0,-4.421799999999999,-3.84,1522.76,30.64,39.29,1894.39,2353.46,898.42,3596.53,5490.92,465.85,16.75,2569.76,877.07,2627.05,5196.82,225.22,267.88,-4.7679,-159.5,19.81,-147.11
60130012,金融业第013号公司,金融业,2019,97.96,55.68,5.36,7.02,0.0,2.54,1.22,25.14,25.15,5.91,19.24,16.15,202.94,5.67,8.56,309.57,695.37,169.4,989.95,1299.52,234.94,11.72,667.45,249.94,540.54,1207.99,91.53,79.7,16.37,-65.37,0.11,-48.89
60130012,金融业第013号公司,金融业,2020,102.71,73.02,7.4,6.08,0.0,0.61,1.12,13.52,14.09,3.83,10.27,9.73,185.15,19.6,10.67,302.91,481.87,242.78,821.36,1124.28,140.59,6.88,592.93,130.39,452.16,1045.09,79.19,77.3,12.72,-74.66,-12.62,-74.56
60130012,金融业第013号公司,金融业,2021,103.58,73.89,8.15,7.61,0.0,0.905,0.58,11.19,10.88,2.8,8.08,7.39,250.65,15.32,17.44,356.88,333.18,105.8,549.55,906.43,160.03,8.49,526.18,122.36,316.41,842.59,63.84,58.45,12.83,-56.17,4.25,-39.08
60130012,金融业第013号公司,金融业,2022,99.56,59.59,6.7,4.13,0.0,2.63,-0.28,25.88,25.33,6.08,19.25,16.28,250.65,15.53,14.96,505.65,709.73,174.49,1001.1,906.43,184.9,5.21,943.05,85.55,457.57,1400.62,106.13,94.0,18.09,-94.03,3.04,-72.91
60130012,金融业第013号公司,金融业,2023,108.59,84.93,3.87,5.27,0.0,1.26,1.7,10.65,10.59,2.79,7.8,6.98,412.72,10.49,14.96,504.37,456.24,35.9,619.32,906.43,184.9,13.0,507.52,184.37,537.03,1044.55,79.15,78.87,8.43,-76.72,-7.57,-75.87
60130013,金融业第014号公司,金融业,2019,132.37,33.495000000000005,7.09,9.39,0.0,1.33,2.41,0.82,0.78,0.18,0.6,0.55,642.71,20.57,21.1,871.38,729.16,264.2,1194.21,2065.58,369.96,16.35,1124.8,210.69,732.64,1857.44,208.14,198.83,1.11,-162.17,5.92,-155.13
60130013,金融业第014号公司,金融业,2020,158.8,113.29,4.56,15.81,0.0,4.49,2.98,16.65,16.39,3.78,12.61,10.73,642.71,17.21,25.9,920.28,1886.59,267.44,2269.36,3189.64,256.32,12.29,917.36,795.97,1950.86,2868.23,321.41,281.63,,-191.36,-9.58,-187.9
60130013,金融业第014号公司,金融业,2021,138.74,86.79,10.3,3.06,0.0,3.96,0.6,22.71,23.17,1.82,17.3,16.8,437.94,21.11,20.68,686.71,927.88,533.46,1655.4,2342.11,296.4,8.84,1371.12,141.93,734.98,2106.1,236.01,216.89,17.29,-182.93,4.75,-160.89
60130013,金融业第014号公司,金融业,2022,150.21,84.62,6.47,11.47,0.0,1.99,-0.43,44.91,44.2,10.45,33.76,29.8,569.97,21.11,24.62,692.23,1219.07,416.18,1919.6,2611.83,257.79,14.12,1539.07,204.42,809.57,2348.64,263.19,229.33,30.52,-63.34,4.15,-28.67
60130013,金融业第014号公司,金融业,2023,167.62,43.769999999999996,12.34,7.17,0.0,3.73,0.17,33.89,32.44,8.69,23.75,22.81,945.8,11.81,22.85,1198.88,1209.48,152.85,1531.3,2730.17,252.62,17.52,997.6,492.02,1457.46,2455.06,275.11,252.93,27.3,-209.23,-2.66,-184.58
60130014,金融业第015号公司,金融业,2019,8.72,6.81,0.23,0.56,0.0,0.2,0.07,0.93,0.95,0.23,0.72,0.67,49.48,0.82,0.82,57.39,46.75,28.1,97.55,154.94,7.9,1.15,59.8,26.69,83.53,143.33,11.61,9.91,0.63,-3.88,0.24,
60130014,金融业第015号公司,金融业,2020,8.53,6.16,0.2,0.76,0.0,0.08,-0.08,1.34,1.37,0.31,1.06,0.85,30.07,1.62,1.55,51.32,89.43,31.05,131.95,183.27,12.74,1.17,61.25,45.76,108.3,169.55,13.73,13.0,1.18,-5.99,0.09,-4.72
60130014,金融业第015号公司,金融业,2021,9.22,5.45,0.22,0.46,0.0,0.27,-0.03,2.78,2.77,1.82,2.09,1.8,44.46,1.6,0.98,64.77,53.28,20.74,82.63,147.4,14.65,1.02,68.26,22.82,68.09,136.36,11.04,9.39,,-8.9,0.17,-6.95
60130014,金融业第015号公司,金融业,2022,10.36,7.57,0.26,0.6,0.0,0.08,-0.1,1.87,1.86,0.45,5.67,1.36,49.85,1.45,1.23,67.81,59.59,20.88,96.88,164.69,16.65,1.06,67.31,37.72,85.04,152.35,12.34,11.46,1.54,-12.1,0.53,-10.02
60130014,金融业第015号公司,金融业,2023,9.64,5.74,0.53,0.72,0.0,0.25,0.18,2.13,2.18,0.55,1.62,1.47,42.13,0.83,1.23,55.14,53.05,19.51,83.65,138.8,17.01,0.58,70.48,19.19,57.92,128.4,10.4,9.63,1.75,-9.06,-0.38,-7.69
60130015,金融业第016号公司,金融业,2019,25.45,15.36,1.87,2.1,0.0,0.18,0.07,5.64,5.92,1.47,4.45,4.19,80.91,2.41,2.77,146.9,282.21,54.85,385.21,532.11,49.55,2.91,299.25,42.5,192.13,491.38,40.74,37.81,4.73,-17.31,-1.15,-13.73
60130015,金融业第016号公司,金融业,2020,26.08,16.52,0.56,1.14,0.0,0.57,0.4,6.62,6.87,1.72,5.15,4.65,121.87,1.87,4.26,188.46,116.11,55.68,194.92,383.37,25.09,2.66,158.39,61.67,195.64,354.02,29.35,27.81,5.52,-26.04,2.0,-18.52
60130015,金融业第016号公司,金融业,2021,24.35,18.19,1.64,2.06,0.0,0.17,-0.21,2.27,2.35,0.55,1.8,1.46,87.58,4.5,2.06,115.39,93.74,16.2,161.29,383.37,35.02,1.86,184.24,61.67,71.25,255.49,21.18,19.55,2.32,-11.41,-2.14,-11.23
60130015,金融业第016号公司,金融业,2022,26.05,20.76,1.02,1.13,0.0,0.27,0.25,2.35,2.29,0.62,1.66,1.62,58.19,5.01,2.81,95.01,261.02,14.38,291.58,386.59,62.49,2.27,184.24,49.55,145.51,356.99,29.59,27.86,0.62,-24.52,1.48,-22.42
60130015,金融业第016号公司,金融业,2023,26.76,16.73,1.94,1.43,0.0,0.54,0.47,5.36,5.43,1.23,3.95,3.68,102.24,1.77,4.5,153.57,249.71,15.28,316.57,470.14,60.91,2.33,212.76,106.87,221.39,434.15,35.99,31.06,4.61,-12.05,1.17,-6.27
60130016,金融业第017号公司,金融业,2019,1383.5369,694.0834999999997,34.55,64.0521,0.0,17.455599999999993,-2.5102999999999995,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,1819.01,103.18589999999999,7686.05,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,-493.64,-20.1096,-366.29
60130016,金融业第017号公司,金融业,2020,1383.5369,694.0834999999997,41.54,63.21,0.0,14.64,-0.28,133.64909999999998,128.30829999999992,1.41,96.1167,85.23969999999993,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,2340.1567999999997,103.18589999999999,8344.0567,1515.71,4972.39,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,-800.1371,4.49,-667.9812
60130016,金融业第017号公司,金融业,2021,1383.5369,694.0834999999997,54.383499999999984,51.24,0.0,17.455599999999993,-2.5102999999999995,131.74,126.23,29.45,96.1167,85.15,2953.89,111.72,133.8049,4101.65,7411.0578,1709.18,11010.490299999998,17277.9966,1302.63,103.18589999999999,7044.19,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,88.18,-800.1371,24.589799999999975,-667.9812
60130016,金融业第017号公司,金融业,2022,1383.5369,694.0834999999997,54.383499999999984,64.0521,0.0,17.45,7.702399999999998,93.67,89.52,20.3,69.22,63.12,3759.0,119.56399999999992,133.8,5850.3,7411.0578,1558.61,11007.42,16857.72,2340.1567999999997,87.84,8344.0567,1533.34,5771.92,14429.09,2287.4881,1735.9226999999967,68.64,-613.28,-16.8,-561.44
60130016,金融业第017号公司,金融业,2023,1383.5369,694.0834999999997,54.383499999999984,56.45,0.0,17.455599999999993,7.702399999999998,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,2902.46,119.56399999999992,133.8049,5725.07,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,1577.82,103.18589999999999,8344.0567,2195.39,7949.43,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,-651.53,-20.1096,-471.84
60130017,金融业第018号公司,金融业,2019,70.44,56.66,4.89,3.17,0.0,0.44,1.28,3.61,3.53,0.81,2.72,4.3,297.45,12.19,6.62,359.85,293.46,40.47,380.4,740.26,99.8,8.99,406.51,116.49,251.28,657.79,82.47,79.99,,-28.94,2.06,-25.22
60130017,金融业第018号公司,金融业,2020,73.63,62.04,3.6,3.32,0.0,0.66,0.62,2.94,3.01,0.76,2.25,1.84,238.36,13.24,13.23,361.8,423.06,143.28,663.51,1025.31,164.09,6.46,556.44,125.19,354.64,911.09,114.23,97.86,2.99,-78.75,-2.02,-77.78
60130017,金融业第018号公司,金融业,2021,71.44,51.98,4.74,3.06,0.0,2.01,-0.59,9.74,9.28,2.5,6.78,6.64,291.7,8.17,10.08,435.25,648.37,119.81,843.25,1278.5,138.84,6.87,505.31,310.75,630.76,1136.06,142.44,121.39,4.97,-59.22,-6.8,-61.05
60130017,金融业第018号公司,金融业,2022,86.89,57.38,3.0,6.64,0.0,1.04,1.38,17.25,18.11,4.67,13.44,12.96,283.96,9.69,8.98,400.93,342.59,175.7,627.8,1028.73,181.26,12.0,607.98,79.83,306.14,914.12,114.61,106.21,14.75,-23.12,-2.08,-10.44
60130017,金融业第018号公司,金融业,2023,76.82,60.23,2.83,4.3,0.0,1.9,1.06,5.95,5.66,1.43,4.23,3.39,349.87,8.5,15.83,426.15,505.01,125.09,727.78,1153.93,105.26,8.72,615.95,106.92,409.42,1025.37,128.56,113.13,4.47,-84.5,1.49,-78.53
60130018,金融业第019号公司,金融业,2019,4.84,3.93,0.26,0.26,0.0,0.08,0.03,0.28,0.27,0.07,0.2,0.18,18.67,0.63,0.72,30.56,65.37,14.84,89.27,119.84,9.52,0.7,42.36,25.44,69.03,111.39,8.45,8.44,0.11,-7.73,-0.2,-7.82
60130018,金融业第019号公司,金融业,2020,5.95,4.75,0.44,0.25,0.0,0.14,0.07,0.27,6.87,0.07,0.2,0.19,35.7,0.33,1.13,45.77,41.18,14.84,72.21,117.97,16.78,0.35,62.76,11.54,46.9,111.39,8.32,7.87,0.32,-8.43,-0.65,-8.75
60130018,金融业第019号公司,金融业,2021,6.2,3.59,0.14,0.32,0.0,0.06,0.03,2.03,2.04,0.52,1.52,1.3,21.32,0.35,0.71,43.6,37.2,24.34,83.3,126.89,11.45,0.53,57.75,16.51,60.2,117.95,8.95,8.85,1.44,-6.12,-0.58,-5.26
60130018,金融业第019号公司,金融业,2022,5.49,3.84,0.41,0.2,0.0,0.12,-0.02,0.94,0.96,0.25,0.71,0.65,39.3,0.57,0.85,53.22,41.42,12.12,63.98,117.2,13.05,0.63,53.35,24.94,55.59,108.94,8.26,8.03,0.71,-7.79,-0.22,-7.3
60130018,金融业第019号公司,金融业,2023,5.73,3.56,0.33,0.19,0.0,0.12,0.1,1.4,1.46,0.35,1.1,1.03,47.52,0.54,0.37,64.8,52.09,11.83,71.87,136.66,13.05,0.82,76.07,14.08,55.59,127.03,9.63,9.37,0.82,-9.25,0.23,-8.2
60130019,金融业第020号公司,金融业,2019,667.93,395.34,21.85,37.31,0.0,3.95,-2.5102999999999995,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,1395.36,87.61,65.87,5998.498999999999,4319.6,1124.41,6391.25,9178.18,1415.97,91.53,3652.69,2261.67,4633.73,8286.42,891.76,805.6,112.21589999999978,-512.5,3.32,-349.1
60130019,金融业第020号公司,金融业,2020,712.42,474.45,30.76,64.0521,0.0,10.63,7.702399999999998,108.18,107.6,28.29,79.31,64.65,4192.0457,115.83,84.83,5998.498999999999,6074.19,2264.5968999999996,10157.74,16881.71,1083.87,103.18589999999999,5920.88,2751.63,8021.0403,14783.100099999996,891.76,1506.31,82.27,-800.1371,21.78,-667.9812
60130019,金融业第020号公司,金融业,2021,708.64,592.85,54.37,32.81,0.0,11.3,7.06,2.58,8.075,0.67,1.87,1.8,1699.35,79.48,84.83,3334.44,7197.8,2264.5968999999996,11010.490299999998,14648.9,1256.86,41.61,8344.0567,825.91,4751.95,13225.6,1423.3,1252.29,15.37,-800.1371,24.589799999999975,-667.9812
60130019,金融业第020号公司,金融业,2022,689.81,531.6,41.59,64.0521,0.0,17.455599999999993,-2.27,24.72,25.44,6.04,19.4,16.02,1747.74,34.88,116.91,3622.23,3960.55,2264.5968999999996,5372.09,8994.32,1166.77,89.12,4437.65,1055.66,3682.78,8120.43,873.89,789.65,45.98,-376.99,-20.1096,-355.47
60130019,金融业第020号公司,金融业,2023,738.32,619.85,2.765,28.87,0.0,17.455599999999993,7.702399999999998,6.93,6.94,1.76,5.18,5.0,2314.64,62.91,124.28,3009.71,4779.3,2112.02,7523.21,10532.92,1250.19,53.13,4776.88,1450.14,4732.65,9509.53,1023.38,969.23,6.63,-369.91,24.589799999999975,-318.66
60130020,金融业第021号公司,金融业,2019,494.7,292.97,23.16,17.85,0.0,9.43,7.702399999999998,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,3013.63,76.71,58.3,4410.64,4088.97,1495.5,6353.13,10763.76,787.92,55.91,4478.59,1411.53,5167.33,9645.92,1117.85,969.55,112.21589999999978,-700.62,16.09,-554.79
60130020,金融业第021号公司,金融业,2020,509.96,400.69,35.47,34.78,0.0,8.43,5.62,21.55,22.58,5.88,16.7,16.29,4153.3,29.63,114.34,5166.75,4444.63,487.39,6521.1,10763.76,1709.7,46.16,7858.89,665.8,2615.15,10474.04,1213.82,1157.05,15.94,-657.35,18.11,-623.3
60130020,金融业第021号公司,金融业,2021,530.72,383.2,40.36,23.16,0.0,7.75,-1.84,74.21,71.67,18.21,53.46,52.12,4192.0457,91.3,44.81,5229.01,5213.14,1375.84,8488.81,13717.82,1709.7,56.66,7059.91,721.83,5233.28,12293.19,1424.63,1271.79,57.49,-716.43,-10.19,-667.9812
60130020,金融业第021号公司,金融业,2022,567.48,478.82,30.16,20.3,0.0,15.9,7.702399999999998,7.18,7.37,1.7,5.67,4.55,4191.29,61.68,88.97,5614.57,6731.24,1830.97,9428.27,15042.84,2340.1567999999997,44.05,8344.0567,1322.34,4049.91,13480.6,1562.24,1538.23,18.41,-800.1371,24.589799999999975,-667.9812
60130020,金融业第021号公司,金融业,2023,542.3,324.5,31.17,53.58,0.0,3.72,7.702399999999998,117.56,116.17,28.43,87.74,84.86,1704.45,80.04,64.85,2548.9,3054.91,1728.93,5390.75,7939.65,1104.05,45.12,3749.11,1652.84,3365.99,7115.1,824.55,766.16,98.28,-303.75,24.589799999999975,-176.22
60130021,金融业第022号公司,金融业,2019,16.64,12.77,1.1,1.53,0.0,0.38,0.3,0.45,0.46,0.11,0.35,0.28,69.66,1.76,3.82,80.92,77.76,15.23,122.42,185.73,18.25,1.37,86.63,37.39,84.62,171.25,14.48,13.78,-0.2,-10.77,0.48,-10.48
60130021,金融业第022号公司,金融业,2020,17.8,13.47,0.39,1.52,0.0,0.53,-0.0,1.77,1.74,0.42,1.32,1.28,27.64,1.83,2.43,40.51,71.27,25.12,122.42,162.93,20.13,1.65,101.46,13.01,48.77,150.23,12.7,10.87,1.02,-5.63,-0.11,-4.72
60130021,金融业第022号公司,金融业,2021,18.91,14.08,0.97,0.59,0.0,0.15,-0.09,3.11,3.07,0.8,2.26,1.91,70.29,2.37,4.2,84.21,51.18,21.75,103.92,188.13,21.03,1.02,100.37,28.19,73.09,173.46,14.67,13.92,2.08,-10.89,-0.32,-9.13
60130021,金融业第022号公司,金融业,2022,19.46,42.24,0.97,1.78,0.0,0.49,0.29,0.99,1.04,0.26,0.78,0.74,56.56,3.02,3.18,78.58,51.18,28.81,126.51,205.09,18.37,2.33,116.02,13.05,73.08,189.1,15.99,14.06,-0.04,-9.42,0.08,-9.38
60130021,金融业第022号公司,金融业,2023,18.75,15.83,0.64,1.67,0.0,0.34,0.31,-0.17,-0.18,0.0,-0.18,-0.17,40.62,2.23,1.82,66.09,100.61,25.65,149.89,215.98,19.92,1.34,99.69,36.45,99.45,199.14,15.99,14.56,-0.21,-16.86,1.25,-15.81
60130022,金融业第023号公司,金融业,2019,135.06,84.36,6.27,11.49,0.0,3.78,-0.63,29.4,29.03,7.94,21.09,17.97,334.47,23.33,13.75,512.2,487.19,232.78,860.43,1372.63,145.9,16.75,659.71,150.02,510.02,1169.73,202.9,199.35,15.18,-71.09,3.88,-52.02
60130022,金融业第023号公司,金融业,2020,129.75,99.4,3.85,11.55,0.0,2.92,1.35,10.26,10.65,2.89,7.76,3.99,568.79,11.43,22.12,655.71,608.99,81.55,754.58,1410.29,211.19,14.79,758.28,195.39,443.54,1201.82,208.47,188.52,6.35,-51.91,0.94,-44.62
60130022,金融业第023号公司,金融业,2021,128.26,98.07,3.93,10.6,0.0,2.89,-0.74,13.11,12.66,3.41,6.035,8.15,533.07,11.69,21.18,622.08,604.66,362.3,1070.46,1692.55,167.89,14.79,577.91,331.38,864.44,1442.35,250.19,227.24,9.44,-104.41,,-89.34
60130022,金融业第023号公司,金融业,2022,146.47,94.22,4.68,9.23,0.0,2.52,1.1,34.34,35.4,8.96,26.44,22.08,363.0,19.94,22.86,622.08,1203.66,428.31,1769.77,2269.89,206.85,18.02,1164.07,170.51,770.28,1934.35,335.54,306.31,32.26,-151.36,-4.84,-123.94
60130022,金融业第023号公司,金融业,2023,145.07,82.09,7.12,6.15,0.0,3.74,0.85,44.65,44.33,11.23,33.1,3.255,298.1,12.26,16.95,475.01,677.87,314.23,1087.61,1562.62,272.09,7.84,916.85,148.11,414.78,1331.63,230.99,225.98,42.86,-74.39,5.92,-25.61
60130023,金融业第024号公司,金融业,2019,175.38,106.84,12.67,15.75,0.0,3.05,2.09,34.22,35.69,9.8,25.89,24.66,450.64,28.9,25.4,826.35,1777.39,230.84,2159.75,2986.09,394.27,11.48,1342.67,462.12,1129.79,2689.34,296.76,282.98,28.59,-212.68,-6.81,
60130023,金融业第024号公司,金融业,2020,172.09,38.03,11.84,11.62,0.0,4.79,-0.42,10.79,10.38,2.46,7.93,7.7,832.48,27.29,30.94,1056.22,1135.28,258.55,1630.15,2686.36,411.22,20.07,1342.67,578.21,1076.73,2419.39,266.97,264.87,11.74,-109.63,,-84.34
60130023,金融业第024号公司,金融业,2021,172.12,113.77,2.545,5.51,0.0,4.6,2.27,34.79,36.43,8.21,28.22,25.91,811.2,33.72,27.22,1201.57,1342.22,434.28,2098.88,3300.45,401.82,19.6,1474.26,588.0,1498.19,2972.45,328.0,315.97,27.08,-186.14,11.64,-147.42
60130023,金融业第024号公司,金融业,2022,174.93,128.93,11.42,15.97,0.0,4.33,0.1,13.48,13.85,1.46,10.67,9.22,811.81,13.81,32.69,981.35,1404.68,420.52,1998.21,2979.56,170.03,24.98,805.8,636.94,1877.66,2683.45,296.11,271.61,7.06,-145.94,8.62,-130.26
60130023,金融业第024号公司,金融业,2023,193.98,156.99,5.53,14.09,0.0,1.35,0.71,14.59,14.52,3.88,10.64,10.11,952.72,36.46,33.64,1172.26,1794.31,488.2,2709.36,3881.62,447.19,19.42,2211.08,264.22,1284.79,3495.87,385.75,328.98,13.46,-266.68,4.65,-248.57
60130024,金融业第025号公司,金融业,2019,1383.5369,694.0834999999997,54.383499999999984,64.0521,0.0,17.455599999999993,-2.5102999999999995,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,2340.1567999999997,103.18589999999999,8344.0567,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,-800.1371,-20.1096,-667.9812
60130024,金融业第025号公司,金融业,2020,1383.5369,694.0834999999997,54.383499999999984,64.0521,0.0,15.99,-2.5102999999999995,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2106.98,11010.490299999998,17277.9966,2340.1567999999997,103.18589999999999,8344.0567,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,-800.1371,-20.1096,-639.63
60130024,金融业第025号公司,金融业,2021,1383.5369,694.0834999999997,54.383499999999984,64.0521,0.0,17.455599999999993,7.33,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,2340.1567999999997,103.18589999999999,8344.0567,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,,24.589799999999975,-274.27
60130024,金融业第025号公司,金融业,2022,1383.5369,694.0834999999997,54.383499999999984,64.0521,0.0,17.455599999999993,7.702399999999998,133.64909999999998,128.30829999999992,29.473699999999976,96.1167,85.23969999999993,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,2340.1567999999997,103.18589999999999,8344.0567,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,112.21589999999978,-800.1371,24.589799999999975,20.494000000000003
60130024,金融业第025号公司,金融业,2023,1383.5369,694.0834999999997,54.383499999999984,64.0521,0.0,17.455599999999993,7.702399999999998,-4.1508,-3.9725999999999995,0.0,-4.421799999999999,-3.84,4192.0457,119.56399999999992,133.8049,5998.498999999999,7411.0578,2264.5968999999996,11010.490299999998,17277.9966,2340.1567999999997,103.18589999999999,8344.0567,2751.6312000000003,8021.0403,14783.100099999996,2287.4881,1735.9226999999967,-4.7679,-800.1371,-20.1096,-667.9812
60130025,金融业第026号公司,金融业,2019,47.83,27.58,1.85,4.0,0.0,0.85,0.42,5.98,12.46,3.28,9.18,7.91,117.33,7.13,7.38,196.68,493.3,102.46,709.48,906.16,154.85,6.4,553.48,64.54,257.98,811.45,94.71,109.05,7.65,-62.7,-1.25,-56.3
60130025,金融业第026号公司,金融业,2020,56.19,45.02,3.36,3.34,0.0,0.39,-0.09,3.74,3.63,0.86,2.77,2.34,332.37,5.28,4.76,420.79,378.44,256.17,766.77,1187.56,93.42,5.66,482.37,183.19,581.07,1063.44,124.12,109.05,1.31,-70.21,5.02,-63.87
60130025,金融业第026号公司,金融业,2021,53.19,40.095,2.74,4.81,0.0,1.39,-0.29,10.37,10.34,2.72,6.035,6.18,351.56,3.27,9.05,528.08,374.4,217.54,705.62,1233.7,143.99,7.75,539.98,214.16,564.78,1104.75,128.94,126.91,8.75,-72.75,1.02,-62.98
60130025,金融业第026号公司,金融业,2022,59.36,47.62,2.59,5.67,0.0,1.21,0.03,1.86,1.82,0.46,1.36,1.11,383.67,3.27,8.97,503.23,455.71,84.82,704.73,1207.96,136.66,6.21,460.06,274.2,621.64,1081.71,126.25,125.6,,-54.69,,-46.72
60130025,金融业第026号公司,金融业,2023,57.62,35.72,3.43,2.47,0.0,0.91,-0.28,14.95,14.83,3.92,10.91,10.38,403.97,9.81,8.52,462.68,483.68,45.48,610.48,1073.17,95.85,7.32,430.76,162.1,530.24,961.0,112.16,108.91,8.57,-42.47,0.21,-33.68
60130026,金融业第027号公司,金融业,2019,111.57,62.25,8.52,7.52,0.0,1.3,0.89,30.47,29.49,7.25,22.24,21.13,411.93,14.5,16.68,486.47,618.89,260.58,968.96,1455.43,182.25,15.47,683.78,128.75,564.27,1248.05,207.38,187.44,19.93,-45.72,,-24.68
60130026,金融业第027号公司,金融业,2020,114.97,78.69,4.7,3.7,0.0,0.68,1.32,6.0,25.96,6.88,19.08,16.69,519.4,14.31,16.68,759.44,772.58,260.58,1219.61,1979.05,128.28,10.65,615.15,333.07,1081.91,1697.06,281.99,271.02,25.91,-93.58,5.71,-61.96
60130026,金融业第027号公司,金融业,2021,127.82,98.32,5.81,12.46,0.0,2.86,-0.94,8.57,8.89,2.11,6.78,6.63,583.49,20.67,13.68,715.84,570.37,306.58,1110.1,1979.05,104.25,13.06,774.55,163.35,791.22,1565.77,260.18,246.66,8.46,-91.74,4.76,-78.52
60130026,金融业第027号公司,金融业,2022,124.26,90.31,3.75,11.71,0.0,2.94,-0.69,15.5,14.74,3.91,10.82,9.99,368.8,14.43,22.56,599.93,570.37,245.25,1645.87,2245.8,187.23,7.62,992.15,243.87,933.65,1925.8,320.0,297.73,8.23,-142.59,7.69,-126.67
60130026,金融业第027号公司,金融业,2023,126.75,100.2,8.01,9.01,0.0,3.22,-0.1,5.305,5.77,1.36,4.41,4.1,305.47,16.02,22.11,483.66,1025.76,137.88,1396.77,1880.43,171.9,7.62,905.51,289.69,706.98,1612.49,267.94,250.71,4.67,-95.96,-2.09,-93.38
60130027,金融业第028号公司,金融业,2019,19.7,11.6,0.51,0.76,0.0,0.26,0.37,6.16,5.97,1.59,4.38,3.73,74.03,1.78,3.24,97.65,148.23,12.28,209.77,307.42,48.63,1.63,160.31,40.97,116.12,276.43,30.99,26.39,5.14,-18.67,0.71,-12.82
60130027,金融业第028号公司,金融业,2020,22.73,12.85,1.61,0.93,0.0,0.59,-0.03,6.74,6.96,1.66,5.3,4.6,90.62,1.52,2.06,124.77,226.72,62.2,321.42,446.19,66.37,3.36,267.32,52.73,133.89,401.21,44.97,42.33,4.76,-31.99,-0.58,-27.81
60130027,金融业第028号公司,金融业,2021,21.66,12.19,1.72,1.29,0.0,0.39,-0.19,6.22,6.5,1.6,4.9,4.43,90.62,3.77,3.57,120.26,227.79,40.9,286.35,406.6,67.21,2.09,273.77,20.6,91.84,365.62,40.98,37.86,5.66,-10.23,-0.98,-5.56
60130027,金融业第028号公司,金融业,2022,23.17,18.35,1.81,1.9,0.0,0.49,0.08,0.49,0.5,0.12,0.38,0.37,77.49,3.61,3.38,126.58,146.38,71.5,240.82,367.39,19.45,2.93,141.31,77.43,91.84,330.36,37.03,34.5,0.09,-23.23,0.99,-22.15
